Block Number,Transaction Hash
13341,23068d41c3fbcb5c40a6724815fc78edf56f208985ee726f605d88f56e127250
12112,23220e148d828799c4bc19fd66c9ab508438ae456f67604a4d67cbebbbd3bb10
36123,2349327371e1f062fb701ff4593d83afb7ea58206dd941db63a00f6193b16f59
37633,2353da6f03b1cbb64e875a38a985bcf7ac2a9fe497f3f8a44ca8252a584d29e3
37534,235f7ee6b7e49811ea9ea5bcb16c36af55a090d60c09d10484ddd92482097a1d
36205,2370a9aa2f0dbecf94654c80fa06862218b6ca47ee849570104cdcf62757b885
40160,23a6d6b52695aa81bf60d236b9e12e22db0aa5a1508ad5d23cf8b56141055028
41875,23a926842600ba897f501eddcd7040b40405be854c5a9cc6dc24d0a2f5255baf
43963,23ae2d6414df232a6fcfd963e7419f7ca213654b0252e71e6f293ed468075ef9
18776,23b3ca8b60a67d12885d6fe5037cff898bd46dac2802cd1812dda1fbf94888da
24235,2409bc42506b705db348e2036a3e903e02966d2475b85229b23455ac61e2fc64
42980,24424dfbdb63c06779db20db7c7e0eff9408b995f278d38a6a9201ec5174cdf4
19211,244c99a9931b2acf6fe96c6ed1777377778758facc302103b2be7355c1e7b3b0
41886,2452a7f4807229402a75b89046e09e8105b1dec6e60aedc42b2f42467987636a
14063,245c283b5a0ea66868b30a2b7be80198fb1d2413899f1334162eac2067251f71
18562,24853ef950149614f90bbcda5da37b114581c66d50f222b85541b3d4f79d6b7b
40913,24a237d609bc045dbc820720ef53f9dd003e33143480f2bca525fa0de2cc82bf
43978,24b3a4cd839d8800ca02507d77aca7228b48dd68fa1484817fa31cc48abc31e4
43907,24c193b6b277da0e48b32601fb921035d7926c3f69f80069f5c17d8318278a4a
12174,24df11452977c9e7ca0d190d26d35b2febb143637bd90012760bf2fcb345df57
24913,24eb2bf2bdd9c715bcaea61ec69acdbd29273590424420e28858297b2cae48dd
43801,24fcead6a74d64b2447760021012a4f6852f12f4a7b026bf5094443bf845f5e3
47990,250f17b5f3838ca3a2e941bc0c25117f9229b816899e20c1a7dce11ee06cfb5d
46265,2535c81f5fe6073e1ff7afc7f61bc2f00ceef0207a73b359fcffdbd268f208a5
21942,254d7395bc6dbdacdd08b5b6bc9229337976917bd873595bb253b5760afc0a53
41512,255966985ec0c38aa45c8d9801e584b7c30f22e3dcc1652b08449d080ebea32a
15595,25b40ac90cc5b06ad5ea8d256063f664c7b1b85b73a38b8dcd03924890c9414f
20377,25ec4fe314ec4dc3f38400642536cf5718af89f0a4e7ace0179ec1483b967fcc
18394,25fbba4f3912c2e53b0ad9d058b16d343b7f4049702b91c04ddf4bcd60bd264c
13025,261844720cdf8b0ddcd442d8b00702939758a3f9eeedc141b13fb06ef0a53df6
34980,2653cfab1e8c6bad14c8d39796d5b117059228d33d781bca3af5328bd901583a
30484,2666fa167c4d72b1db8bf39cefa1d28f6bdc87e1ddf3a64953c544b9c0da5bf9
40015,266fcb986e7eb7e4fdb87c78933599a1c04a26adeebcbf7e254b28c9f234cb3a
16701,2674a15cf16bae35dae4599123f074e1e5754043aeb55b98e6f0552fda429ca5
41204,2699a2f438c1143be26b0f108d1c32197aa3fcb0a9e7bff6502442450418edf2
22129,26c4b3ac7d6ab461907dd6531f4ba53c45381ab09397b122312e1245d34b776d
18923,26da7198bce5f2cfd0086d66c08262f9e0154f82bf8fb64640dd6ff84cc8dff3
14259,26fdc4469dc76c273448eb7cfe5d59eb3d3b0168ffac9e1a8b7b65740b6e452a
35972,27372901b29bf2ca47126afa6d3348dd76d5e30e615729028138da4b9e5ecf73
12551,273a0479a339ca2755d28aaa64e846266e565cc698bd891d722472a473f6d8b9
40150,2757cc0963dcd77a30758d492595f676080012fa74ce514f4a71ec1f827983bb
12726,27608de42640a272205d10eda42474fbfb5b2733c9bab0c15af3fbd591d006ab
17183,27626d7d003a6e33c56f7a77bacb9132b157ff50d57c4d7dc6f5582180441d71
35887,27e258ccbd3a38048af22ae24117ed97b58409c5fec9f963a26ff197cac34c31
38885,27e3e2da61a9fa8259c304aa3bb9899034b7560238503a52059155d220b07d22
12096,27fc69377940d0cd9e80a7caca4e3bda0fbc00394e341f625e9fdf764fb835f2
12058,284bf38487fc984addf2fa2e74633ae180ac5df04cf3d4b6181a39c8c5ae69d6
40043,2854a17918f6813fd817a2a61f43c658ead6f0c2e5b2d66ae87f031147f45e6a
40961,28728b3693e9650a3237ce9ee9090c98f1148df4ed4ecf991de4ea24029d909a
12108,28d818e38f5f37998d2d06e1a99a4069eb8ef289355101c45d16e53c96a3ac82
12730,28da8ac497ce77607b9f6810d705058c92f3b5016021198c1859bfd1940154d8
43959,28e78dbdeea94ead87dfc9b99f1d54ca628928fa31a334ba829c234845225a36
43810,28fa315c726819530c85c37baaf93bc1ff62bcbb7793e689da6d0547a4916d62
12639,290dcb9cbc22b77648deaed2aeff94205ffdbb26c972cb79afe2308262709d94
46273,29120c79bc6d0d1e6a3dd1ded0c6f21a2a30fb5c0d043cbdd882edf97384507a
35870,29bd02be341a8ebe316000e4b526933aeb0a6febf5d709aec1f24ae3a01621f1
31789,2a0e5ffb286d364cb70e8cea7f8aad9ee4f8765f99a91c31c1850c5048749d09
48372,2a1395ec9d704c30cea8c8b5d2685e7713394285f3656648764b29c7ef240bdd
20191,2a1d8044f6b070a7bef26ebe69dc70f018861ac9a8df5da7e2cb68072f09a73d
23958,2a74e9e7e525991365e4e6a0f9e5a6eb39519d3a10d637a690717473b835c5b6
11862,2a87c13f09c52b1d883b591ccf5181dbf4a47063d23f5de46bef89c98f0e2ef3
45014,2ab9824b83e15f23c4dc155e1608837fe8524062af265a0e6072d5dcdaa110a7
40289,2afd9c5974654035813fd2d2cc1c175a1247323ae6514b19a800017cbb041258
40862,2b0bb7d2bfd4b6d322ecfaa9cb2eee9c461fd200e7aeee7f6731aee74f518593
13175,2b0f2733386ba22f658d46e1d504b227d696132525fa5729677c734f4a8614bf
32472,2b264a690adece4e01184df725fd97cb9abe1b6deb8ea8d6917fdbd1b4b75d44
18174,2b8c8feee4b11caee289cd07acd29d6147548a08ad35130b17f4fa728e7b9cc0
11888,2bba226cd669e9afac99c6390ce8271d790dd67198a552d63f21e362dfc14297
35873,2bde1862868faec1ff8b998b4fa95f1031a4a9cb924611ce015a2e24693ceb36
15667,2be9d110b037357296789b80e15296aceaf0b4f15ed0ae4c7d9873827c99467b
43610,2bf3123f82567ad64328a352d2ff064f3d97d2d12672d44a650040872b8a4c0a
43616,2bf762f6cb173b268155124e10b2eb38d397e8ad236be853f5041c3caabaacb7
12304,2c2241d2b4f59c0cb3c6d1e1b7f4fb1b2ff5f16c99c925cfe8b78f55613af3f2
41200,2c2a5e862b0f91b08603c7b43dcc403a794dbf6b7090aedb80129d58944bde35
48133,2c31728f15cd959e3f4a8f217c678c3efb98fa20a8a31712f66d76ee48b2ba06
19818,2c95e0cefcb1d9622e30962ec5a41f860e80d17fdb6ef71b11da54c5a41656b2
19424,2cf9c61ab6beb075a0ea19f4b19746fc59dbafb4a465434c0d4642240dc4aa18
17986,2d1a465aa19bb56b0f48a5291976d832310a5b1c4986828d39007ae825ef28b3
12495,2d25e8124e9e2e9b45c65181e5003a9937c0d2eebd6c8be545c2ffcdbac03366
17191,2d3a5450830e9728fd35b1a19d0959a4e23ac07007a3553c74358b0525bc15c2
38568,2d53e9b4b341b4efb1c525955d80d07e85af748015bdeb3bf77af18bed3f1bc7
2,2d777e75441f252e600ebec49f440a59fc425a6cf4d45da290847cbbff28cf83
43918,2d8cb43525e85bf2fc9470d31ab4691d15262ca0b77d3578e17114f357e2c017
44507,2d905c0e38157c4eea12d96dd7f3ae24528543fb58d3d5eb1965bfc9190f23fc
24370,2d9a68efac547dc15af230e5143bad5d370a8dbdb853f541d3b02749d03cb979
17539,2dd05baac5d97f869ffda2817aa08cc615b96aa7ceec52dca22a8f74c508fd8d
47520,2dd8f2859f925728e2b6854cbf1d47db752d7b5757f172a6af150bd80c3e5156
26337,2df042ba36d886128f5f81f87b2588bd76c62177c224dae061e75b27945fb025
14666,2e078ab46be92b711dbef2228a547c77349e4944f20f562926a75df92dbced7a
17534,2e3314927826b627bf4aa36e6dbe98940359c0a29ff6be156810339ddb725305
12773,2e633885731e32347e9a422fab0a7d1a2d32978daeaeb293fbbaa80ca139d63a
36447,2ed4f1eb54bf0eabec049fd12d9e40f7201f5a520025a6692cd4fc4f685de25e
10846,2ef9fed2ed0d5e0b2264da3eea85a00243c55d297aeb23dc5d119597abb87be4
42395,2f0297969a6c85408ae522fc8033eddf73aec20aff0199744de319e4afbf2b6a
11980,2f2a9648b95a9b95c6e9dd65e6d1180b619138dd0f7056eaf31ea226d698f0db
12676,2f4e0c39bd25a842a94045998250f291fb6e7db8dd4fe871ee0147012fc21d86
41198,2fa4ba5a5d771b9ec5eb74f70c1f0ee2ee62fa63a52c376cba04fe3166479b1c
39382,2fc10ac6353f20730038c28634dc7768b41a6a82ee498cc9dbe2757b1bc0fefc
12047,2fd12c2cfa2143f77f43a938dfd7faec9b4e774efc9b5976fddbc301734e58e2
40874,2ff29329755ebae08b03c107c991ed94f1844d971745575fe4fcc887d2c97daf
20554,3021e42f7c54892e22f48646d33df38102e7706bfee2a564409ed2b574f90497
12506,30788865144dac09044fd8c2d537856de09489cb08f44304af18deede362bec5
19093,309f8666a33f11e31d883c4c9d91654ed36560fae45b25d244698d410fb656ae
40865,30b46de0a1a741ec0fa4980173990004e41d063b8c680ed9b48f1ec87b0d1310
46725,30c54618f2a5a2db9e77c52186e6b70f483f6b76de91846c179e364451759a53
12097,30dde9ed8fc288605f23f6054230c5acf5be449e7ff87aeea1915a656a0bab0e
46097,30e2da4b14bb3e9f8569ec168febdbadecab18dd36e35ee7896fb30623ea9132
12233,30ff7ec8d23e8ef882c7b3a83ee8ca6139c7f66803fbe8097eec32598a1de4aa
19561,3162088b48058aeca8c81c1add1797969ec511909c1eae620af27746ba046fbf
23389,317cfa2d4c0eb6fdaeafabade2ae4a5d17f76f3cf37477a9b8a21d919a158b67
43908,3187a26269b82e7e8ce9ddcb8eda7e035503c8a42aa329da4418bca9287550d0
19532,318f526a16a42ac255a48d7a90ede2bad9bbf6e2f41acabaaf8ea1f76682c880
18520,31b4432cb916f90b6100743b7fc5fab5414be9fc58f580f70ce1a9ce059decd2
13267,31c38772af6b33cb054fe3b8a7124d69c0edddaa4578ebe6362cc6199be12ad0
18528,3223348cb261a85d1ab56628d1ceccf108934fe377435e48efc315e8c1645477
40954,324cafadaf599f54ec3e190a985bf70d885e2743fb70570885c85eaf59faa4ee
18734,326669a2262451289385ef7cfe01350ea7f1ed217fcf13397d3d138ec113dd58
11938,32863a2256545446dec18bbdd2b78d8f087b7458b900dded1a6bcbcf74c400df
36592,32adf284163ab74e31c76c2b960c15ea1076f57a7eb35abf5106d52333d8d30a
11933,32da7c875d66b5f66e93f5e6dd8e9d4fa1d2c502fa403a31de9f72925ceb312f
11898,32fdd8eb6dc06bb19b46596a51e1d16e0b01640a753aaeeb22d5374d13ea1598
41783,3301b01779dd0e5cce9ce1b95f2f5b61c1fb593c3b73bef1753c548bdd11e9a5
33793,335f25afe8c9a3025811ce8b46305390804feac72488f49ac60d0f4cf447a27b
11931,336b6e3521bbb4d63ee42ed2368b1bf8123b82b2cffe150009c574a8d60be4ad
35706,33845af53f594f77e58dff4154ad6453bdf921b9e4cab25897a8ec8272eb675d
43939,33882c624a51f03b44f83da8e40c90974633af5cb4bf8a677368c22d8c3a6853
40907,33b66f5cc04dfd44a0add1677c236da8fb03910aa453b000fed75311d11cac17
10735,33b6bd2817e247d06e92d9d01b1694c3a7e391c0d25d73428c9e909190ae62c1
40846,33c2fbbf0cfd397845c36c30f7d3b2e82099bad8492c78061d1360e6b3794048
47530,33d14cca702d6719ff13403d7d04b8428b57217cec7d0e2ae4dc7e2c50c59b29
14634,344a1b81707abcae542c17fedc1147c246f5b5d87eaf5bf11d93e035aa58bf12
37003,34612f70b34876dd99b61f6b9aeea44a1581d71fa6a0e8788eb54e26023a796b
40532,3464fa8bdc43e5862c71eacea7cea75b722eb02b5287aecf125a788c0f0f699d
42494,3488195682252e04f331e9915d8d3ce5e413efe421ce8ae4ce16a3b78ab19487
40217,34994c4b1851e3163a7f7818e18fd4c24fea2918a301d61f1b14e25a809b7d43
19524,34d47036b0e14a2297c31cad8b5ed6a96872ed4f9ea0d8cf1b2502126bc074b0
12645,3506da35236c33ef54d9323777d1df8e408711c5ea4835408e0ac2c6faf5878b
46960,3516bf13d51929daf4b622e04aa4efdae407b7e87b8c4cbc35d036e3da56e26a
47661,3554af607ea6c8777c02c144ec0b42b7ca82f634edad1ce3e3c7471d7b707beb
13748,35803d89608183355cf1bf142213b767ade66274c3b3f63ee39f6a224e075f04
14752,35b6906dfc233b8cebdbbae9329a42117a49b7dd41f7a292a784fefb630e25f5
47658,35c29d726e3e7b02f8822a6d5359fabe6b9ec5874b5887d4d06bfa904980c68e
43961,35c5210b7e4b3157355a90d61697bfbe5b0b762503e2fbbea01e02fab32ff9c3
42559,35f8c9a96370535b407d55f81370ab2e189b0b36edd3f3bf25dd18fccb0dc79f
35674,3603d593e1ee014b5348b121f7117c2d2b3a728d3ca52a5f5dc663d4cc955424
40927,3606107404117e69e11bd20dfdc226bb8de1da53bb856ccdf6c47b2e41f6aba9
11890,361ed835e3c26568daa5a4be6ee15ee45a8312bea8732c2b95d4f914bffade4a
15637,3626047316a407b6fc506e99d6438c6dabf102dede3c41b90e25d9abaf94ee86
16433,364b033d8d777f661905bf17dafd76c19bb4f2e4ae833457038bc908dc36541a
42385,365af77a3f9fd93cf8dd64f0cd3520951573fe7aeaa55d386d9eea5cf586c102
12030,36a6b218337841db73c453566449f784f10d73203f756f47593a3f96af011d13
18970,36e88455bf09cd023271957a31d825ec9913cb5f3d844ce62e0f61711448116a
15411,3717a9f20d0c79973a132e8ec4c8df13c923bcc7ba309a59ba537a1970bfabff
18621,374ddf9bacb675bc9a31c3b63bec8552257938aed5cf61ad3cd180bcd43723c7
11916,378bb67238ec521970307436e2139917eda5958fd2dff7314428032eaa656e4f
36753,379dedda8520d6e7247de911495316d491749e1d5c001908c47ea16fcae74173
48017,37fe670230651861b241755153ff43587e8b8d8ad2c0d0081b7f91c2d9bb5a2e
17084,38374782d4bd7d051cf72b56ce9e7cbc9c9a125bf036606082b62d7bc7977df2
48137,384d69e358b9fd2bfab1f8a3b7320f0c1869e2f93991f261e47cef264ec76636
13219,3859c6326d09cdc594a31a3bcd6988a4ab12d258f51d6957acc69df466b018b2
16817,3861bf6697e8be85569e17c3baef0ade8ec0acf8b9adeba412d10abf0b0c4ab7
18949,386ecad58e876197ca2b3a37ce1841fc9677917836dd2b3ac8e3c6579e7c86a9
43413,389d84e4b30f3821e45a293afe33f78e0a4a215c835e010ae0692962b47f309b
13020,38c1a2b218ee42bc3b957d7504da7a441972277a4a8dc25e894d130c482fb0aa
41800,38d55bb440f1da7466fe33e8970f91861de63c1fb4242e5993944c114d0471fb
15505,38eec4cf65fbe39d7a12fd1063c4b06f45bb7fb80a102c7d6b87070c292373c0
40869,3914771ecbdde054472a51acc976662f07d3dce2fd6eb09d1a01109b27229c02
16510,391bb5197a7552fdb93d7d93c7f2a700982fe245a87378ca44d196320876d6b4
34718,3920802622e5989af7fc4fecf9292c636a5b5211a5bc790356badfa89af84089
14969,394d68006da74fd917e200873a926617fd45b43b48963a7138aa9109835c38f1
44954,395547ab7b568344e78a88b1483e0019386c6bb230b2cd9bacc544352144769c
41500,3969ea8e3e61aa10c2c9fbb6378a088c1773ff8b07842e3eec821e7064a38ae1
15834,3977817a129e6dc40264e2ec872b085c928aefe38d54ead32de3215d4a4cb5bb
12439,39796237bf47a7b9e9753a80095af541da941c2a8c6e710d76ff603b0ed9ce25
22643,39a278a2ef9e7863deade0cc0cc0091094d3dc2307a32e6e8af88c90aa806e90
37039,3a9486d0886b46c827b2a6906461b228f8cb1e0598f972a78541f9bcce732491
41234,3aca9d7025ac318647805f9e4814703f0dbce195536a32005de241f95e3d5419
37214,3ad4de50e7c6b2f00146ba6b4f228c4cef74f26beb3995abb66d44f91ee5424e
45297,3affb0268be0b7d66b7b706066e196b8547a5ade601eea253d23d3e520288ecc
25208,3b68fdbdb7809e8857c6f3908e7e118736768c320f5458a70cd24e9a320fede3
12483,3b8909bf270622c5b73998ea2118191c85677d8579ff69ba8c1f5aea903c0f97
12590,3bb28da1bdaddaf6104d797e608dbad6d5cbcf771bf445a8e2e7b855d1b066ec
12863,3bcbf55919f14a8ca44d1e77f94e0841ec7ceba39947fa57f7553b566c15ddee
11910,3bd6d71ce8819b6ecba28149f6655e1e85faa8ec83c9daf3e9e63e3a64566709
43913,3bfe1ec79266436d2c4faf0a3dbf9390904b0062a7895e35da8937a0edd6fcf1
40280,3c0b52785e87a914be5739b5397482adb8cf5e86ee8026693022b2f6f5a1e054
45550,3c2aabd51ec381cc4bbad38e5f536c3b42ee641f94815be9a16b7115b660302e
22718,3c3ca0734745dd272592c23794176e99a335d31ddb9e18ec65f783d0faa6e68b
46439,3c453d3b701199f21ce713ad185821ffb196bae7a48166d730d70b7eca9170f7
33437,3c711e150c79ca9afc7bb2d3c74dfad04c2b10f0ce36f6e154603c488db89e71
19936,3c8bffb8d108bfa156c60945f4d32243cf2a32c1beb9227d99ef1f223a531942
21375,3ca36267e98803037bb94656d327acf10eac3e7d19a7c81f9defea54ef96f82e
41511,3cc458236fef56e7ac00720a2052a162b5510797318a2e49547ce3668afbcab4
40880,3cea1002829ca263c0570476313943cb49011fe2b45625bfdea1585e71c67f29
45304,3ceb2108d19876b23ae998f0a2a498d048b3689f099f660ca438bba3eeb3a776
43622,3cf8297c72a139e1d5b30c47ee0be1c7d3356767bbe7af7fb18c18785af1b4a1
42896,3d17f5bd615ca6e91f20d86a4e4b54c2a3e2900f565e0fc4aed0b0452cba0423
48296,3d1ae6ba97e66bd91d072c85d2049d1f949d78e3bbdd1f82aef4effff9c5996f
13512,3d1f0608119a73fa661e6838befdf438124f3b3ddb06645e6a7fe83d062de0bd
12717,3d28177738011c44098c9c3fc7c8eba2f7a1f7141b9a1eb932bdbfac0602483a
42976,3d57ab2a627641f5d8674a14c835bc5128890019baca3b96dd00338d1d13b6fc
18730,3d8b2da86ec48d98d1c64c4791b8fbbdce2e004fd56d048aa07dac7aeee68ed2
40898,3d8b48f6c6cd78dbb3deffbdc8b0d13c0a86a4653e236783d0a0d09c0b86a5e5
23129,3d8e9762b2ce3144b9d99a69c774c49c3fe0320ee0d1fe4afe0fc8a1cd0462bd
12481,3d91641ae22813b785ff13dc0c69a89470b9df7e300c49f79ae21b9af496d23f
40903,3dc0a5b1fa0f936ee8cb6f05a51d82f53e5411adb35ba88de28574e53fc186c9
12884,3de15f80814883533d096df1cb823a5c2c40e650e1435f9a837f8c11227512d7
36960,3e0e241a9dd6d498a53d57eabf3a8195100d1d327b2d201f070c036f43801c22
41021,3e36daaf02aab9bc751ef1303c0b30129e42df390c7f2cb46797a2fe51bc84a0
19985,3e461311d3ada95f1c62f66204ea63e4d9db16af46d5fec5bbb4302f1e20fbd7
17377,3eaaa3d6f6ca0bc757329aebbc3712ec8d5968b8af02940e6a2fd3ebfb347bfe
22773,3eadc66d2d79d16b8a0121772eb2810a6bdc7c2cc714574a02f793d3f676e977
14531,3f20c3742b63d0f40b4c9af5e1374d36575ed78dd409955baa861002fb67c2f4
18512,3f2372f5acb480b9e5a36a715708cb366b62f7dc44ad8fe300b57fb60a7a242c
12429,3f35b99f160a50166763bf6c3e2b4e581ec4008f1653dcdc41336181e0a264ee
40959,3f4c78ad35aa8780c236ee8afaf57f07f067b6f6b060603b6a975c72ae106df9
11871,3f6e59ef700968b36f9de575a5a78f7bb868fdede298d1664e05aca3e6135791
41905,3fa389d69b4d335b007f16ba312d364bd455d85659f875c06b7c9b77a0483385
11950,3fb56d956f40a6e311b4984dfdc581c87c59bf4399704fd882df828680834d0b
36454,3fb5f22fbfceadc089eb4c1af5e945045091f6d66e4e34253e3c0537af67cea4
16648,3ff15ed27f3420ecb412ba3df5baf530a993828ceb40d35a5677b61954eebb96
43811,3ff1cc9502bdb971b1c8c3662fc08488cd835ecc0dc727fadc6eae94d84ca297
33085,3fff57800c03c1d6107f5dc7766513302973429c332e871a35711a84994a3288
41056,40180c10d1c5407317dbae729a32a6358988e1adde53460aab1810924d4093b7
19511,401e0f52502b730aebccbeaed5853ac169038f91e120a7ee87073c14b4ae9dd8
15920,402a5a5c40d1c5d3641cafa587447e001e31a6c0c27bc82437579dabc73114a6
21145,407633973a4cb909e73eeb35c618c923718febf4424957d8fb3ccb7562217189
44698,4091b51527d68cc584bd23974375d3c7e5d95bdfb4e84bab707139b610109f46
41216,40a9ae74463be2c754190e691c0ef161883f75987d89cc6fa66d9c8515575c0e
12487,40c21fdd054d2fbb325c546c290d1b4089e1f6690d3c88077061a8f769bb68c6
49267,40cea74304d767b19407cdc8e966eed394a8ccf7f91d9efa98209b6a93b32010
43951,41012a3d23f3a8930c640874aca83c0218011837ecdf0ccef93e46cf685ae4a1
35927,411635807539f10284526e8dabffa76f1ad2b2ea7962f52b496daf0a97632878
40736,41193960b174b09c1e089acb1b2d181512baff789369e92fe1ade8a56ae999bc
40221,411fdc59348239e62d241f93b3bad1dfd0d0b83f212b077ded3edf56a7bf7ed0
12125,4150b29e577ada3e9e7dfd8e79c005d80bf68e4d5c37b9fe874ece64e86fd108
35961,415b4faaf65f66bc171987b42fbadb5f3419da3ab774fbcb9a2df19a7a3028e9
37472,41817e475b7ef8a8ee267867235d23d4848985e1dcf71cec46c7a1cf0a76f603
14318,41cce1ea003dbd59f0580d6ec98833f9eddd4e09a4afde30fd2b3e392682cb6e
48134,41d4d294127f1583f27637884daac568af92f4eeb78a3e947ef4f575af421aba
40239,41e1106642e0bac7f509bafd14de02bf0001a494db11605cbc3b2806446b2e25
39343,41e7a357fe75fff8eda956737a5721c892d30cfd6051642bcb657838b189a25f
40879,41e7e0012448dbad0ff6cf8a061620fdee5d8d9769bc47b5a223ecebb51176aa
49949,41e8b0ef0f4cc39b0a2357b729af8e56b403128c019986194a8b5c54d758a983
41606,420e8dab4e8072e754fafd7d32a198d1e3aa22b5ddcecfd35e6caf22544f9b38
15354,426f5c280c1a4e065746854161c09a1d6bdf6b470c2b2ff9ff34bc73e6a49ce3
13189,42b3fa7177365fa0698712702d32c2de95b3f321614f125d344559b1c97a4a8d
35694,42c98d9014b92e0fa902ea828e7d723e207f111362be351777df805c30f7257f
13088,42f2a94cdfb99e1fa14c568d72f7032630974783206e9aeb8b70cf87fa905c39
41224,42f6e71604df3632a9433e2211c583da6f127f6cbd47d935d1addfa63c2c3182
32469,431ec8bdd36af28d734afc531931d94949f5447c392ca2a4efd600280f301a19
12588,43257da5fb693e69d77fed68be0d84718e7df0be1c21d5cbfed85a2085f33f3d
49416,4350b96de3b92bc14c7857e86f272319f938fe7a12e91c757173adf9b072f695
40428,4359b488c2244ab5210d77d3097a56ac051a3330146ffc6df751bbcb02fcd242
12339,4371ad1c5678f966e23c1b72295e105d31060d4975c2f92c0b89744a3ea72279
18278,437ff7d05d8a720e660efa0cabaa216fce5829a2a0b14745e9e8054d1063a6d9
24877,4389e755c3bccafc4121105b6cabc6657f67382c9c651d5db36a6d4ff8d56016
10865,438b1e156b32254f22fefa763a32464b9b76205ce1d20d5d54f31ba02ab9b839
41027,43a13a540eec71aa04296944ab87713042ddeaf7b613e04a7b33da9ba9bcb844
41215,43a9e4c9c9691d8f2ecf76c05563a5647b4289573a139ede448b56a713fd4ec1
35876,43c615107f5fe90bc8e35bcc1d5484fe934d64db22c70e140f1a9f8cef711def
47428,43dc7114734fddccb758bd6ae7114c5d4490f01f4857abe9f6a1eaa0efd40e0a
26058,43ea86e60e991604da96df33ac5069861ce51238293ad5aedcf1a70999e0a8fe
38936,43ecb04c087aee5e6d9af4e4f2604b1069a19a10685915a56f12d3eaa0f92411
12644,43fda5dcda281cab7abca31c40535fc491b8d7c6e874a375ca8e80d5c9850503
12579,442cd9c38b99bd13f6353abcbb689654459b87aadabb4555781bf3cf97f49183
41227,443abbf1f1bbb848925b1ad9e3a4d26a5644a8df286f4e1b5731bf846de2e0af
37840,4495034d49ee0ade83a85fa20c6d67b96277d487dd22edfb367ff1e5650b892c
13525,44999b2d20336410df6ae28a6b2b781c6aebb1a4a7f9bafe40eb214d56c890a1
35550,44e2e15641908d5600f3c96a8a561db6c5e13c65e02700ee6be84dd6dda1f821
12973,44ee81eb147bdd852c7fc93f7b45e3fd8b6e80d2d2b0587bc4496d1024b04de2
37461,450b06b4138e6af495d4b62f6de1f421646a5ba3c9169ba986e8019040365793
43895,450d697fabe2bf86f4fd64d8fdfbef2c341ea3bc15e610dc1648ed1645e38503
43410,454773613b6cf66687e2dff4b70243cb35141f5692d2cfdd3ddbf6fbf94a9a6f
12010,45ff43735775b09b740463260aee9d80d1e163c5253d2b4a71aaf63423b2ac47
12046,462377b999cabeceb47e3369590d5c1056e7bca5c142d33ad8cd8e56faee1748
40287,463b78590fd401c6abee6408d90670089a89faac23937128f20ac3458fcb8cc9
44499,46402db8d00790d35e2d4a031cc8250b388475036f9e9a3b6d4ca9563c01aa22
13111,4665f7e126bf2be5b34d1cd6f8a7d430805dc097b705e2fd7bf8ad1f50568064
13652,46bf8550f92aea26f7735329d876f9eb56d7a0ceb451e51726e813efe73bd96c
37990,46e87b357300383ab90c7a2421ab25a3a0463e375d9b7362d34ad02a0500882d
40913,4723e32ae02582eca186f573b1311dece857e190426a59fd4cd6ee7a59033392
19978,47242513418783bff2f811145a9c4b34a085851c0f85b0e6c6b9a7eddbe2c971
39271,473845740ea906a4e751e5caa45b44fd8327bb3e8a7d21945f33b632d2bdb410
13133,4738bb80471549b71e84d34d2db00fc3db695093062be0d5f72d966c82777d93
43806,475056d82677be4ac6d1753a4e9eaba05d51b85761c1e9afaab0b9312dc4eeec
12704,476238713153570ec6f6ec3afc542cb886573c62e6b1d41743100eead2a25765
42018,4771a7c92f7e9b93ace7ec27a0f2ea6a66499e2b66f37c4a22f1cef8a14aa119
40864,4799b86faab49847c0a1602071e4f1716aaab6aa073d2541845b44efef8b6fb5
16812,479e77dfaa990e57e623e46a3a5db5c73391e7127695a4cf00dcebec9c72859b
12116,47bbf7ab0e050acf7ac0daeb7bd01c8c6af8951543c7989f1ba6d45128283941
19093,4823ee4890605fe48186c5b3919870314e476da02b72edc8fafd6fdbb579bd7d
41849,486b6c7df614f6676929076facaac5510c63c0462e3d007424b84ddc156c95de
36878,487f957272f68f0ded384fc5deeb72ed8e475f606b94cbc5b361f2505bb09263
43953,488ee147dd3091848a78a674bdb0e7ad6a6b729d140e06c78985f1ca17d34cbf
19264,48e08e7ea2a31d0369027115392be49dc660a7158f7416a1ae8de65bc315d68e
48282,48e44f574c568e5a063ea1a536e27763ca6720fc3b31ddc7d9139501fd8c8930
23440,48e746b08b85e20723b0a381c2ea1296c89cf13c39b01f8f7e9904e86c651b93
16212,48fb63d1732e94b5043e48cb5d74b9e09520dea9dfe7eff4b1fc405491f3468a
40920,490d73536a9083b49a4fde6e3139d215e0047a08ca9ea60b915cbb5609f94be4
36340,491b51eaad3758df927fed4a661ed786362693eb228e30d170bd33601a333c2b
42387,494407f211039b185feb6bc7ea0d317c9b3d5cfb759b691c861658dd969de01d
14618,498d7c65ed9071613b48ca7212e16e59b16fa9bb4740d3cf81fdc7340c8a8cef
47046,49a5625587a26146a0eaea7a1c57a07bae510331f992e71897722b8dbf99eaa7
35584,49b415409c1db5aa4803b83d4d78275a40401cb66519a975874016e1b3dda50e
47012,49c9dfeae67111c034c1b806c8eed7dbb6b60eec1d8c78e54055c4e69f49c45d
49806,49d217ffc7211f70296707b2c9efd9f9c970e274da7f57112d65e7b1660b7bc4
